wls,rh3,rh4,rh5,rh6
300.0,0.5520868790889045,0.7007420144658455,0.4190104598883146,0.35261105736043863
300.5,0.5611959153902402,0.71058046634424,0.4211771372921205,0.3530557761046532
301.0,0.5704453951170231,0.7201872763319573,0.4233029053790305,0.3534895767236056
301.5,0.5798296239223433,0.7295600849798837,0.42538810437883734,0.3539127808931268
302.0,0.589341872013873,0.7386970952444689,0.4274330941476185,0.35432570515502665
302.5,0.5989744029251771,0.7475970524810778,0.42943825351168696,0.3547286608769657
303.0,0.6087185130574452,0.7562592234353835,0.4314039796242325,0.35512195421768833
303.5,0.6185645812793371,0.7646833744003422,0.433330687335235,0.35550588609738293
304.0,0.6285021277320976,0.7728697486987646,0.4352188085751574,0.35588075217294
304.5,0.638519880869247,0.7808190436434532,0.4370687917528817,0.35624684281788516
305.0,0.6486058516663549,0.7885323871184122,0.4388811011682927,0.3566044431067699
305.5,0.6587474138671392,0.7960113139158804,0.44065621643985525,0.35695383280380794
306.0,0.6689313890874323,0.803257741954977,0.44239463194748635,0.35729528635555224
306.5,0.6791441355777071,0.810273948498689,0.4440968562909693,0.3576290728874131
307.0,0.6893716394466606,0.817062546476844,0.44576341176410567,0.3579554562038226
307.5,0.6995996071712326,0.8236264610136678,0.4473948338447559,0.35827469479185853
308.0,0.7098135582603138,0.8299689062496352,0.4489916707008776,0.35858704182814444
308.5,0.71999891699807,0.8360933625385674,0.4505544827126114,0.35889274518885056
309.0,0.7301411022657615,0.8420035540924378,0.4520838420104433,0.35919204746262295
309.5,0.740225614525645,0.8477034271381214,0.45358033202940845,0.35948518596627815
310.0,0.7502381191443654,0.8531971286424009,0.45504454707927794,0.3597723927631009
310.5,0.760164525333668,0.8584889856539647,0.4564770919306236,0.3600538946835936
311.0,0.7699910600907848,0.8635834853039307,0.4578785814166217,0.36032991334852615
311.5,0.7797043366271866,0.8684852554995915,0.4592496400504182,0.3606006651941448
312.0,0.7892914168804153,0.8731990463396473,0.4605909016578503,0.3608663614994003
312.5,0.7987398678075153,0.8777297122731675,0.4619030090252783,0.3611272084150636
313.0,0.8080378112585015,0.8820821950188986,0.46318661356225843,0.3613834069945998
313.5,0.8171739673229389,0.8862615072563227,0.46444237497875374,0.36163515322667805
314.0,0.8261376911308862,0.8902727170950658,0.4656709609765503,0.36188263806919924
314.5,0.8349190031702919,0.8941209333248437,0.4668730469545267,0.3621260474847275
315.0,0.8435086132557588,0.8978112914441142,0.4680493157273887,0.3623655624772169
315.5,0.8518979383479647,0.90134894046196,0.4692004572574664,0.36260135912992913
316.0,0.8600791144787495,0.9047390304644515,0.47032716839914424,0.3628336086444421
316.5,0.8680450030839115,0.9079867009338161,0.471430152655471,0.3630624773806538
317.0,0.8757891920842098,0.9110970698061428,0.4725101199464834,0.36328812689769047
317.5,0.8833059920852763,0.9140752232510929,0.47356778638874963,0.3635107139956315
318.0,0.8905904280894427,0.9169262061551023,0.47460387408562954,0.3637303907579672
318.5,0.8976382271274306,0.9196550132878939,0.4756191109277264,0.3639473045947118
319.0,0.904445802225961,0.9222665811306876,0.4766142304029939,0.3641615982860939
319.5,0.9110102331292771,0.9247657803433352,0.4775899714159448,0.3643734100267542
320.0,0.91732924418896,0.9271574088466644,0.47854707811540037,0.36458287347038093
320.5,0.923401179827945,0.9294461854955984,0.4794862997302008,0.36479011777471904
321.0,0.9292249779719812,0.9316367443180861,0.48040839041229494,0.3649952676468906
321.5,0.9348001418255731,0.9337336292945339,0.48131410908661254,0.3651984433889695
322.0,0.9401267103503536,0.9357412896522481,0.4822042193071177,0.36539976094375365
322.5,0.9452052277824389,0.9376640756493599,0.4830794891184343,0.365599331940684
323.0,0.9500367125022119,0.9395062348228128,0.48394069092242903,0.3657972637418607
323.5,0.9546226255456429,0.9412719086752012,0.4847886013491327,0.36599365948811
324.0,0.958964839021225,0.9429651297755877,0.48562400113137993,0.36618861814505876
324.5,0.9630656046712237,0.94458981924984,0.4864476749825401,0.36638223454917523
325.0,0.9669275227906616,0.9461497846365333,0.4872604114767173,0.3665745994537394
325.5,0.970553511692553,0.9476487180850388,0.48806300293079213,0.3667657995747042
326.0,0.9739467778836852,0.9490901948730541,0.4888562452876841,0.36695591763641816
326.5,0.9771107870919027,0.9504776722215182,0.48964093800020997,0.3671450324171746
327.0,0.9800492362636243,0.9518144883855821,0.49041788391492275,0.3673332187945622
327.5,0.9827660266292996,0.9531038620010711,0.4911878891553163,0.3675205477905868
328.0,0.9852652379148611,0.9543488916666633,0.491951763003787,0.3677070866165434
328.5,0.9875511037589682,0.955552555742825,0.4927103177817518,0.3678928987176135
329.0,0.9896279883790629,0.956717712349363,0.49346436872732724,0.36807804381716747
329.5,0.9915003645139501,0.9578470995442928,0.4942147338699849,0.36826257796075434
330.0,0.993172792656795,0.958943335667558,0.4949622339016064,0.3684465535597614
330.5,0.9946499015800588,0.9600089198339739,0.4957076920433729,0.3686300194347275
331.0,0.995936370142941,0.9610462325606012,0.49645193390793524,0.3688130208582988
331.5,0.9970369103623095,0.9620575365145831,0.49719578735632275,0.36899559959781214
332.0,0.997956251719803,0.9630449773682878,0.49794008234906467,0.3691777939574982
332.5,0.998699126670732,0.9640105847494068,0.498685650791008,0.3693596388202941
333.0,0.9992702573144877,0.9649562732744369,0.49943332636933735,0.36954116568925766
333.5,0.9996743431813236,0.9658838436547484,0.5001839443843129,0.3697224027285786
334.0,0.9999160500865231,0.9667949838651843,0.5009383415722619,0.3699033748041803
334.5,1.0,0.9676912703658647,0.5016973559203803,0.3700841035239105
335.0,0.9999307618772539,0.9685741693685843,0.5024618264729145,0.37026460727731636
335.5,0.9997128433961928,0.9694450381398613,0.5032325931283169,0.3704449012750055
336.0,0.9993506835436052,0.9703051263333713,0.5040104964269901,0.3706249975875911
336.5,0.9988486459949036,0.9711555773451335,0.5047963773292522,0.370804905184224
337.0,0.9982110132311175,0.9719974296854261,0.505591076983182,0.3709846299707141
337.5,0.9974419813379192,0.9728316183620128,0.506395436482024,0.3711641748272447
338.0,0.996545655432649,0.9736589762698179,0.5072102966108573,0.37134353964568484
338.5,0.9955260456668152,0.9744802355827441,0.5080364975822548,0.37152272136650755
339.0,0.9943870637533243,0.9752960291438432,0.5088748787606892,0.37170171401531893
339.5,0.9931325199696964,0.9761068918505533,0.5097262783754634,0.37188050873901035
340.0,0.9917661205907125,0.9769132620322003,0.5105915332219693,0.37205909384154223
340.5,0.9902914657062426,0.9777154828174065,0.5114714783511093,0.3722374548193717
341.0,0.9887120473824438,0.9785138034895038,0.5123669467467405,0.37241557439653955
341.5,0.9870312481270035,0.9793083808284464,0.5132787689910264,0.3725934325594299
342.0,0.9852523396216458,0.9800992804381324,0.5142077729176151,0.3727710065912215
342.5,0.9833784816876872,0.9808864780584071,0.5151547832525867,0.3729482711060506
343.0,0.981412721452984,0.9816698608613926,0.5161206212431443,0.3731251980829064
343.5,0.9793579926911692,0.9824492287321202,0.5171061042740521,0.3733017568992856
344.0,0.977217115306594,0.9832242955337716,0.5181120454718516,0.37347791436463207
344.5,0.9749927949408576,0.9839946903581438,0.5191392532969222,0.37365363475359503
345.0,0.9726876226792475,0.9847599587622379,0.5201885311234746,0.37382887983913826
345.5,0.970304074837767,0.9855195639921578,0.5212606768076037,0.3740036089255418
346.0,0.9678445128137315,0.9862728881957554,0.5223564822435526,0.37417777888133813
346.5,0.9653111829851494,0.9870192336257161,0.5234767329083729,0.37435134417223237
347.0,0.9627062166462573,0.9877578238350019,0.5246222073951927,0.3745242568940613
347.5,0.9600316299686774,0.9884878048667933,0.5257936769353402,0.37469646680585256
348.0,0.9572893239796652,0.9892082464412807,0.5269919049095939,0.37486792136305025
348.5,0.9544810845508677,0.9899181431418348,0.5282176463488684,0.3750385657509858
349.0,0.9516085823928706,0.9906164156032848,0.5294716474246641,0.37520834291867544
349.5,0.948673373052607,0.9913019117051859,0.530754644929651,0.3753771936130408
350.0,0.9456768969124358,0.9919734077731183,0.5320673657487737,0.3755450564136546
350.5,0.9426204791913412,0.9926296097912074,0.5334105263213036,0.3757118677681283
351.0,0.9395053299502999,0.9932691546291788,0.5347848320942857,0.37587756202826833
351.5,0.9363325441053947,0.9938906112873889,0.5361909769678598,0.37604207148714175
352.0,0.9331031014536952,0.9944924821633737,0.5376296427329568,0.3762053264172059
352.5,0.9298178667183546,0.9950732043435622,0.5391014985019087,0.3763672551096728
353.0,0.9264775896206869,0.9956311509238728,0.5406072001325234,0.376527783915292
353.5,0.9230829049882809,0.9961646323630019,0.542147389646211,0.3766868372867576
354.0,0.9196343329094349,0.9966718978722529,0.5437226946407673,0.37684433782295923
354.5,0.9161322789453359,0.9971511368458202,0.545333727698447,0.377000206315316
355.0,0.9125770344125445,0.9976004803354679,0.5469810857899793,0.3771543617964553
355.5,0.9089687767493517,0.998018002573566,0.5486653496752032,0.37730672159151585
356.0,0.9053075699805848,0.9984017225484644,0.550387083301018,0.37745720137237543
356.5,0.9015933652963257,0.9987496056361717,0.5521468331973663,0.37760571521512865
357.0,0.8978260017608793,0.9990595652922949,0.5539451278719869,0.37775217566115715
357.5,0.8940052071690809,0.9993294648081641,0.5557824772046891,0.37789649378216283
358.0,0.8901305990677418,0.9995571191350172,0.5576593718419178,0.3780385792495501
358.5,0.886201685960651,0.999740296780067,0.5595762825924004,0.3781783404085718
359.0,0.8822178687160654,0.9998767217781861,0.5615336598246686,0.37831568435766844
359.5,0.8781784421960861,0.9999640757428674,0.563531932867274,0.37845051703345706
360.0,0.8740825971276235,1.0,0.5655715094125178,0.3785827433018402
360.5,0.8699294222349052,0.9999820978078836,0.5676527749245345,0.37871226705572736
361.0,0.8657179066535872,0.9999079366667619,0.5697760920525696,0.37883899131987514
361.5,0.8614469426465049,0.9997750507209981,0.571941800050305,0.3789628183633692
362.0,0.8571153286409822,0.9995809432568414,0.5741502142020934,0.3790836498202791
362.5,0.8527217726072962,0.9993230892985419,0.5764016252569589,0.37920138681903
363.0,0.8482648957974812,0.9989989383053555,0.5786962988712344,0.37931593012103787
363.5,0.8437432368630357,0.9986059169717589,0.5810344750607066,0.3794271802691585
364.0,0.8391552563693241,0.998141432132937,0.583416367663131,0.37953503774649755
364.5,0.8344993417235177,0.9976028737773431,0.5858421638119897,0.3796394031461224
365.0,0.8297738125317566,0.9969876181678468,0.5883120234223593,0.37974017735220544
365.5,0.824976926399874,0.9962930310726712,0.5908260786897445,0.3798372617331126
366.0,0.8201068851904677,0.995516471107003,0.5933844336027372,0.37993055834692624
366.5,0.8151618417473238,0.9946552931858103,0.5959871634703517,0.3800199701598665
367.0,0.8101399070962088,0.9937068520880351,0.5986343144648728,0.38010540127803943
367.5,0.8050391581288144,0.9926685061319522,0.6013259031810492,0.3801867571928992
368.0,0.7998576457741812,0.991537620961076,0.6040619162124489,0.38026394504076627
368.5,0.7945934036592343,0.9903115734395732,0.6068423097457882,0.38033687387668824
369.0,0.789244457257127,0.9889877556557144,0.6096670091740192,0.3804054549628693
369.5,0.783808833518927,0.9875635790314169,0.6125359087289518,0.38046960207182845
370.0,0.7782845709807731,0.9860364785354793,0.6154488711341749,0.38052923180436904
370.5,0.7726697303349985,0.9844039169976037,0.6184057272790091,0.3805842639223656
371.0,0.7669624054498848,0.982663389519795,0.6214062759142094,0.38063462169628276
371.5,0.7611607348186286,0.9808124279812203,0.6244502833701243,0.3806802322672474
372.0,0.7552629134138902,0.9788486056320512,0.6275374832979749,0.3807210270233997
372.5,0.7492672049198379,0.9767695417713006,0.6306675764349119,0.3807569419901371
373.0,0.74317195430905,0.9745729065030699,0.6338402303934734,0.38078791823376085
373.5,0.7369756007269052,0.9722564255650921,0.6370550794760415,0.3808139022779152
374.0,0.7306766906413144,0.9698178852228565,0.6403117245148681,0.3808348465320952
374.5,0.7242738912107467,0.9672551372220372,0.6436097327382145,0.38085070973137436
375.0,0.7177660038186013,0.9645661037913594,0.6469486376631123,0.380861457386379
375.5,0.7111519777170874,0.9617487826874483,0.6503279390152292,0.38086706224241496
376.0,0.7044309237189029,0.9588012522726361,0.6537471026762864,0.38086750474652037
376.5,0.6976021278702748,0.9557216766161016,0.6572055606594466,0.3808627735210973
377.0,0.6906650650343045,0.9525083106081599,0.6607027111130489,0.3808528658426484
377.5,0.6836194123091688,0.9491595050769458,0.6642379183530406,0.38083778812402336
378.0,0.676465062201587,0.9456737118961667,0.6678105129244203,0.38081755639846177
378.5,0.6692021354721334,0.9420494890720866,0.6714197916919608,0.38079219680360427
379.0,0.6618309935655502,0.9382855057973388,0.6750650179604539,0.3807617460635375
379.5,0.6543522505361932,0.9343805474587025,0.678745421624682,0.380726251966834
380.0,0.646766784376256,0.9303335205854485,0.68246019934927,0.3806857738384574
380.5,0.6390757476524993,0.9261434577244475,0.6862085147785498,0.38064038300331554
381.0,0.6312805773558854,0.9218095222277753,0.6899894987765224,0.3805901632391707
381.5,0.6233830038679502,0.9173310129381653,0.69380224969696,0.38053521121655215
382.0,0.6153850589478584,0.91270736875731,0.6976458336836562,0.3804756369232604
382.5,0.6072890826450469,0.9079381730816756,0.7015192850007986,0.38041156407101634
383.0,0.5990977290441752,0.9030231580902374,0.7054216063933801,0.38034313048177776
383.5,0.5908139707517894,0.8979622088683081,0.7093517694775466,0.38027048845123557
384.0,0.5824411020377771,0.8927553673514381,0.7133087151607218,0.38019380508700024
384.5,0.5739827405492857,0.8874028360732773,0.7172913540913247,0.3801132626190081
385.0,0.5654428275204049,0.8819049817011668,0.721298567137842,0.380029058679707
385.5,0.5568256264075279,0.8762623383432797,0.7253292058969865,0.37994140655162817
386.0,0.5481357198879238,0.8704756106111191,0.7293820932306346,0.37985053538001345
386.5,0.5393780051677032,0.8645456764213564,0.7334560238311907,0.37975669034824694
387.0,0.5305576875549419,0.8584735895211392,0.73754976481499,0.37966013281393185
387.5,0.5216802722642899,0.8522605817212618,0.7416620563433227,0.3795611404035648
388.0,0.5127515544308339,0.8459080648219451,0.7457916122706069,0.3794600070638829
388.5,0.5037776073232539,0.8394176322163233,0.7499371208192156,0.3793570430680967
389.0,0.49476476875935554,0.8327910601572751,0.7540972452804272,0.37925257497537723
389.5,0.4857196257407523,0.8260303086737291,0.7582706247409186,0.3791469455421292
390.0,0.4766489973377332,0.8191375221232594,0.7624558748342024,0.3790405135837602
390.5,0.4675599158700445,0.812115029368467,0.7666515885163696,0.3789336537858467
391.0,0.4584596064443419,0.8049653435654329,0.7708563368654592,0.37882675646379693
391.5,0.4493554649242278,0.797691161553429,0.7750686699037586,0.3787202272703185
392.0,0.44025503442398906,0.7902953628359664,0.7792871174422886,0.3786144868502181
392.5,0.4311659804321884,0.7827810081443514,0.7835101899467242,0.378509970442282
393.0,0.4220960646859662,0.7751513375759449,0.7877363794239381,0.37840712742821836
393.5,0.41305311793113403,0.7674097683005617,0.791964160328358,0.37830642082887395
394.0,0.40404501171667545,0.7595598918296462,0.7961919904872872,0.3782083267481725
394.5,0.3950796293849088,0.7516054708441718,0.8004183120443089,0.3781133337654651
395.0,0.38616483643022514,0.7435504355786307,0.8046415524198823,0.3780219422772144
395.5,0.37730845040967503,0.735398879759845,0.8088601252882087,0.37793466378917256
396.0,0.36851821059771517,0.727155056100895,0.8130724315694229,0.37785202016044755
396.5,0.3598017475848484,0.7188233713519523,0.8172768604361477,0.37777454280107564
397.0,0.351166553025656,0.7104083809113941,0.821471790333436,0.3777027718249466
397.5,0.3426199497456355,0.7019147830022504,0.825655590011095,0.37763725516013824
398.0,0.33416906241820915,0.6933474124206123,0.8298266195673792,0.37757854761892495
398.5,0.3258207890232155,0.6847112338644049,0.8339832315030321,0.37752720992992433
399.0,0.3175817732959901,0.6760113348525423,0.8381237717846207,0.37748380773502893
399.5,0.309458378371804,0.6672529182462695,0.8422465809161227,0.3774489105539456
400.0,0.3014566618239177,0.6584412943861689,0.8463499950176948,0.37742309071932645
400.5,0.2935823522848086,0.6495818728600101,0.8504323469105568,0.3774069222856232
401.0,0.28584082782935044,0.6406801539183732,0.8544919672069069,0.3774009799149272
401.5,0.2782370962858509,0.6317417195565602,0.8585271854037877,0.3774058377431782
402.0,0.27077577762605554,0.6227722242830434,0.8625363309798184,0.3774220682302236
402.5,0.263461088568613,0.6137773855961964,0.8665177344936955,0.37745024099729574
403.0,0.2562968295122025,0.6047629741926885,0.8704697286833749,0.3774909216555453
403.5,0.24928637389479957,0.5957348039323458,0.87439064956485,0.3775446706293147
404.0,0.24243266005453185,0.5866987215857011,0.8782788375294287,0.3776120419778757
404.5,0.23573818564556917,0.5776605963918372,0.8821326384384278,0.3776935822193684
405.0,0.22920500463970134,0.5686263094552908,0.8859504047142138,0.3777898291606774
405.5,0.22283472692097056,0.5596017430120213,0.8897304964265034,0.3779013107369673
406.0,0.2166285204572536,0.5505927695954007,0.8934712823728684,0.37802854386456264
406.5,0.21058711600926577,0.5416052411341894,0.8971711411523907,0.37817203331080507
407.0,0.2047108143144456,0.5326449780152083,0.900828462231416,0.3783322705844595
407.5,0.19899949566080904,0.5237177581441027,0.9044416470003804,0.378509732850153
408.0,0.19345263174447896,0.5148293060381788,0.9080091098206895,0.3787048818702372
408.5,0.18806929968441397,0.5059852819856036,0.9115292790606462,0.378918162977354
409.0,0.1828481980492046,0.4971912713056025,0.9150005981194408,0.3791500040808563
409.5,0.1777876647338564,0.4884527737443161,0.9184215264382312,0.3794008147101072
410.0,0.17288569650949215,0.47977519304094,0.9217905404973679,0.3796709850975229
410.5,0.16813997005606277,0.4711638266985777,0.9251061347988241,0.3799608853040753
411.0,0.16354786427758136,0.46262385599380224,0.9283668228329275,0.38027086438979546
411.5,0.15910648369124802,0.45416033625844954,0.9315711380285037,0.38060124963164743
412.0,0.1548126826761852,0.4457781874663878,0.9347176346855636,0.38095234579095116
412.5,0.15066309036437578,0.4374821851572051,0.937804888889696,0.3813244344323499
413.0,0.14665413595584756,0.4292769517276979,0.9408314994073527,0.3817177732961152
413.5,0.14278207424208897,0.42116694812084543,0.9437960885612278,0.3821325957253842
414.0,0.13904301112608586,0.4131564659406786,0.9466973030849769,0.3825691101497211
414.5,0.1354329289341135,0.4052496200198815,0.9495338149565378,0.3830274996261833
415.0,0.13194771132335492,0.3974503414654263,0.9523043222093434,0.38350792143887097
415.5,0.12858316760039726,0.38976237120570073,0.9550075497207553,0.38401050675772863
416.0,0.1253350562784494,0.38218925406075777,0.957642249977063,0.384535360357156
416.5,0.12219910771553168,0.37473433335527795,0.9602072038144408,0.38508256039478733
417.0,0.11917104569165013,0.3674007460917104,0.9627012211352687,0.38565215825058835
417.5,0.11624660779982596,0.3601914186988848,0.9651231415992655,0.38624417842622516
418.0,0.11342156454354702,0.35310906336902353,0.9674718352889171,0.38685861850446013
418.5,0.11069173705144507,0.34615617499377005,0.9697462033487013,0.3874954491681433
419.0,0.1080530133385318,0.3393350287073489,0.9719451785976593,0.3881546142781804
419.5,0.10550136306185508,0.33264767804253803,0.9740677261148902,0.38883603100968034
420.0,0.10303285073671375,0.3260959537025725,0.9761128437975741,0.38953959004531674
420.5,0.10064364739735765,0.3196814629495635,0.9780795628911708,0.3902651558247701
421.0,0.09833004070313965,0.3134055896074831,0.9799669484914735,0.3910125668489657
421.5,0.0960884435072145,0.3072694946751846,0.981774100018224,0.3917816360376706
422.0,0.09391540091986501,0.3012741175424442,0.9835001516600382,0.3925721511388824
422.5,0.09180759591227336,0.29542017779949925,0.985144272790422,0.39338387518830287
423.0,0.08976185351886395,0.28970817762812073,0.9867056683546886,0.39421654701707953
423.5,0.08777514370717458,0.2841384047599195,0.9881835792276268,0.3950698818058861
424.0,0.0858445829934617,0.2787109359852476,0.9895772825417986,0.3959435716833029
424.5,0.08396743488989108,0.27342564119390633,0.9908860919863851,0.3968372863663879
425.0,0.08214110927520321,0.2682821879267353,0.9921093580765243,0.3977506738412286
425.5,0.08036316078516935,0.26328004641521446,0.9932464683931231,0.3986833610812067
426.0,0.0786312863220378,0.25841849508434167,0.9942968477931583,0.3996349548006457
426.5,0.07694332178356467,0.25369662649233826,0.9952599585905121,0.40060504224145416
427.0,0.07529723811221338,0.24911335367919182,0.9961353007074166,0.4015931919903469
427.5,0.07369113676381456,0.2446674168946081,0.9969224117966233,0.40259895482418934
428.0,0.07212324469249874,0.24035739067473866,0.9976208673344307,0.4036218645809833
428.5,0.07059190894519884,0.2361816912359393,0.9982302806847457,0.4046614390540116
429.0,0.06909559095460008,0.2321385841529548,0.998750303134377,0.4057171809066466
429.5,0.06763286061422401,0.22822619228818183,0.9991806238997901,0.40678857860532613
430.0,0.06620239021354084,0.2244425039381305,0.9995209701055846,0.40787510736823024
430.5,0.06480294830472101,0.22078538116286728,0.9997711067349775,0.40897623012719553
431.0,0.06343339356602852,0.21725256826402525,0.9999308365526073,0.41009139850043574
431.5,0.0620926687200475,0.213841700377007,1.0,0.4112200537736788
432.0,0.06077979455803379,0.21055031214317246,0.999978475064061,0.41236162788736397
432.5,0.05949386411483642,0.20737584642818996,0.9998661771189858,0.4135155444275849
433.0,0.05823403703210337,0.20431566305325674,0.9996630587420032,0.41468121961853954
433.5,0.05699953414099967,0.20136704750659554,0.9993691095033903,0.4158580633142749
434.0,0.055789632289475755,0.19852721960351125,0.9989843557312198,0.4170454799876038
434.5,0.05460365943329821,0.19579334206427987,0.998508860251323,0.41824286971412705
435.0,0.05344099000465759,0.19316252898031702,0.9979427221029719,0.4194496291493628
435.5,0.052301040567212985,0.19063185414034345,0.9972860762308017,0.42066515249706804
